LoanDetailID,NAICSCode,NAICSDescription,LoanStatus,RevolverStatus,AsOfDate,ApprovalDate,ApprovalFiscalYear
22934,238320,Painting and Wall Covering Contractors,PIF,1,30/9/2020,3/19/2010,2010
22935,541211,Offices of Certified Public Accountants,CANCLD,0,30/9/2020,3/19/2010,2010
22936,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),CANCLD,0,30/9/2020,3/19/2010,2010
22937,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,1,30/9/2020,3/19/2010,2010
22938,621310,Offices of Chiropractors,PIF,0,30/9/2020,3/19/2010,2010
22939,238910,Site Preparation Contractors,PIF,0,30/9/2020,3/19/2010,2010
22940,624410,Child Day Care Services,EXEMPT,0,30/9/2020,3/19/2010,2010
22941,541940,Veterinary Services,PIF,0,30/9/2020,3/19/2010,2010
22942,811121,Automotive Body  Paint  and Interior Repair and Maintenance,CHGOFF,1,30/9/2020,3/19/2010,2010
22943,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,1,30/9/2020,3/19/2010,2010
22944,722110,Full-Service Restaurants,PIF,1,30/9/2020,3/19/2010,2010
22945,621320,Offices of Optometrists,EXEMPT,0,30/9/2020,3/19/2010,2010
22946,238330,Flooring Contractors,CANCLD,1,30/9/2020,3/19/2010,2010
22947,541330,Engineering Services,PIF,1,30/9/2020,3/19/2010,2010
22948,238350,Finish Carpentry Contractors,CANCLD,1,30/9/2020,3/19/2010,2010
22949,541519,Other Computer Related Services,CANCLD,0,30/9/2020,3/19/2010,2010
22950,445120,Convenience Stores,EXEMPT,0,30/9/2020,3/19/2010,2010
22951,451110,Sporting Goods Stores,PIF,0,30/9/2020,3/19/2010,2010
22952,238390,Other Building Finishing Contractors,PIF,0,30/9/2020,3/19/2010,2010
22953,541512,Computer Systems Design Services,PIF,0,30/9/2020,3/19/2010,2010
22954,312130,Wineries,EXEMPT,0,30/9/2020,3/19/2010,2010
22955,621310,Offices of Chiropractors,EXEMPT,0,30/9/2020,3/19/2010,2010
22956,621210,Offices of Dentists,CANCLD,0,30/9/2020,3/19/2010,2010
22957,237130,Power and Communication Line and Related Structures Construction,PIF,0,30/9/2020,3/19/2010,2010
22958,541940,Veterinary Services,PIF,1,30/9/2020,3/19/2010,2010
22959,454390,Other Direct Selling Establishments,CHGOFF,0,30/9/2020,3/19/2010,2010
22960,448130,Children's and Infants' Clothing Stores,PIF,0,30/9/2020,3/19/2010,2010
22961,541690,Other Scientific and Technical Consulting Services,PIF,1,30/9/2020,3/19/2010,2010
22962,454311,Heating Oil Dealers,PIF,0,30/9/2020,3/19/2010,2010
22963,541613,Marketing Consulting Services,PIF,0,30/9/2020,3/19/2010,2010
22964,812199,Other Personal Care Services,PIF,0,30/9/2020,3/19/2010,2010
22965,518210,Data Processing  Hosting  and Related Services,PIF,0,30/9/2020,3/19/2010,2010
22966,446120,Cosmetics  Beauty Supplies  and Perfume Stores,EXEMPT,0,30/9/2020,3/19/2010,2010
22967,323119,Other Commercial Printing,PIF,0,30/9/2020,3/19/2010,2010
22968,238350,Finish Carpentry Contractors,CANCLD,0,30/9/2020,3/19/2010,2010
22969,722110,Full-Service Restaurants,CHGOFF,0,30/9/2020,3/19/2010,2010
22970,454111,Electronic Shopping,CHGOFF,0,30/9/2020,3/19/2010,2010
22971,722211,Limited-Service Restaurants,PIF,0,30/9/2020,3/19/2010,2010
22972,325510,Paint and Coating Manufacturing,CANCLD,0,30/9/2020,3/19/2010,2010
22973,621330,Offices of Mental Health Practitioners (except Physicians),PIF,0,30/9/2020,3/19/2010,2010
22974,236118,Residential Remodelers,PIF,1,30/9/2020,3/19/2010,2010
22975,325510,Paint and Coating Manufacturing,CANCLD,0,30/9/2020,3/19/2010,2010
22976,621310,Offices of Chiropractors,CANCLD,0,30/9/2020,3/19/2010,2010
22977,624410,Child Day Care Services,PIF,0,30/9/2020,3/19/2010,2010
22978,238160,Roofing Contractors,CANCLD,0,30/9/2020,3/19/2010,2010
22979,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,EXEMPT,0,30/9/2020,3/19/2010,2010
22980,541330,Engineering Services,PIF,0,30/9/2020,3/19/2010,2010
22981,621111,Offices of Physicians (except Mental Health Specialists),PIF,1,30/9/2020,3/19/2010,2010
22982,812990,All Other Personal Services,PIF,1,30/9/2020,3/19/2010,2010
22983,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,PIF,0,30/9/2020,3/19/2010,2010
22984,541840,Media Representatives,PIF,0,30/9/2020,3/19/2010,2010
22985,621210,Offices of Dentists,PIF,0,30/9/2020,3/19/2010,2010
22986,532292,Recreational Goods Rental,PIF,0,30/9/2020,3/19/2010,2010
22987,238330,Flooring Contractors,PIF,0,30/9/2020,3/19/2010,2010
22988,621610,Home Health Care Services,PIF,0,30/9/2020,3/19/2010,2010
22989,448190,Other Clothing Stores,PIF,0,30/9/2020,3/19/2010,2010
22990,722211,Limited-Service Restaurants,PIF,0,30/9/2020,3/19/2010,2010
22991,423830,Industrial Machinery and Equipment Merchant Wholesalers,CHGOFF,1,30/9/2020,3/19/2010,2010
22992,541219,Other Accounting Services,CANCLD,0,30/9/2020,3/19/2010,2010
22993,541320,Landscape Architectural Services,PIF,0,30/9/2020,3/19/2010,2010
22994,445310,Beer  Wine  and Liquor Stores,PIF,0,30/9/2020,3/19/2010,2010
22995,484121,General Freight Trucking  Long Distance  Truckload,PIF,0,30/9/2020,3/19/2010,2010
22996,541921,Photography Studios  Portrait,PIF,0,30/9/2020,3/19/2010,2010
22997,331221,Rolled Steel Shape Manufacturing,PIF,1,30/9/2020,3/19/2010,2010
22998,541213,Tax Preparation Services,PIF,0,30/9/2020,3/19/2010,2010
22999,312120,Breweries,PIF,1,30/9/2020,3/19/2010,2010
23000,713990,All Other Amusement and Recreation Industries,CANCLD,0,30/9/2020,3/19/2010,2010
23001,312120,Breweries,PIF,0,30/9/2020,3/19/2010,2010
23002,722110,Full-Service Restaurants,PIF,0,30/9/2020,3/19/2010,2010
23003,444190,Other Building Material Dealers,PIF,0,30/9/2020,3/19/2010,2010
23004,811111,General Automotive Repair,EXEMPT,0,30/9/2020,3/19/2010,2010
23005,425120,Wholesale Trade Agents and Brokers,CANCLD,0,30/9/2020,3/19/2010,2010
23006,561622,Locksmiths,PIF,1,30/9/2020,3/19/2010,2010
23007,115112,Soil Preparation  Planting  and Cultivating,PIF,0,30/9/2020,3/19/2010,2010
23008,812111,Barber Shops,PIF,0,30/9/2020,3/19/2010,2010
23009,531210,Offices of Real Estate Agents and Brokers,PIF,0,30/9/2020,3/19/2010,2010
23010,447110,Gasoline Stations with Convenience Stores,PIF,0,30/9/2020,3/19/2010,2010
23011,541930,Translation and Interpretation Services,PIF,1,30/9/2020,3/19/2010,2010
23012,339943,Marking Device Manufacturing,PIF,0,30/9/2020,3/19/2010,2010
23013,447110,Gasoline Stations with Convenience Stores,PIF,0,30/9/2020,3/19/2010,2010
23014,445299,All Other Specialty Food Stores,PIF,0,30/9/2020,3/19/2010,2010
23015,812310,Coin-Operated Laundries and Drycleaners,EXEMPT,0,30/9/2020,3/19/2010,2010
23016,236118,Residential Remodelers,PIF,1,30/9/2020,3/19/2010,2010
23017,812112,Beauty Salons,PIF,0,30/9/2020,3/19/2010,2010
23018,441320,Tire Dealers,CANCLD,0,30/9/2020,3/19/2010,2010
23019,238110,Poured Concrete Foundation and Structure Contractors,EXEMPT,0,30/9/2020,3/19/2010,2010
23020,541512,Computer Systems Design Services,PIF,1,30/9/2020,3/19/2010,2010
23021,323110,Commercial Lithographic Printing,PIF,0,30/9/2020,3/19/2010,2010
23022,238210,Electrical Contractors,PIF,1,30/9/2020,3/19/2010,2010
23023,321113,Sawmills,PIF,1,30/9/2020,3/19/2010,2010
23024,541330,Engineering Services,PIF,0,30/9/2020,3/19/2010,2010
23025,561720,Janitorial Services,PIF,0,30/9/2020,3/19/2010,2010
23026,238990,All Other Specialty Trade Contractors,PIF,1,30/9/2020,3/19/2010,2010
23027,441222,Boat Dealers,PIF,1,30/9/2020,3/19/2010,2010
23028,541330,Engineering Services,PIF,1,30/9/2020,3/19/2010,2010
23029,722110,Full-Service Restaurants,CANCLD,0,30/9/2020,3/19/2010,2010
23030,722110,Full-Service Restaurants,PIF,0,30/9/2020,3/19/2010,2010
23031,541890,Other Services Related to Advertising,PIF,0,30/9/2020,3/19/2010,2010
23032,811111,General Automotive Repair,PIF,0,30/9/2020,3/19/2010,2010
23033,446110,Pharmacies and Drug Stores,PIF,0,30/9/2020,3/19/2010,2010
23034,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),CANCLD,0,30/9/2020,3/19/2010,2010
23035,423440,Other Commercial Equipment Merchant Wholesalers,CANCLD,1,30/9/2020,3/19/2010,2010
23036,621610,Home Health Care Services,CANCLD,0,30/9/2020,3/19/2010,2010
23037,722213,Snack and Nonalcoholic Beverage Bars,PIF,0,30/9/2020,3/19/2010,2010
23038,423310,Lumber  Plywood  Millwork  and Wood Panel Merchant Wholesalers,CANCLD,0,30/9/2020,3/19/2010,2010
23039,541110,Offices of Lawyers,EXEMPT,0,30/9/2020,3/19/2010,2010
23040,812112,Beauty Salons,PIF,0,30/9/2020,3/19/2010,2010
23041,624120,Services for the Elderly and Persons with Disabilities,PIF,0,30/9/2020,3/19/2010,2010
23042,812990,All Other Personal Services,PIF,0,30/9/2020,3/19/2010,2010
23043,722110,Full-Service Restaurants,CHGOFF,0,30/9/2020,3/19/2010,2010
23044,721110,Hotels (except Casino Hotels) and Motels,PIF,0,30/9/2020,3/19/2010,2010
23045,722110,Full-Service Restaurants,PIF,0,30/9/2020,3/19/2010,2010
23046,541330,Engineering Services,PIF,1,30/9/2020,3/19/2010,2010
23047,541350,Building Inspection Services,CANCLD,0,30/9/2020,3/19/2010,2010
23048,113310,Logging,PIF,0,30/9/2020,3/19/2010,2010
23049,541330,Engineering Services,CANCLD,0,30/9/2020,3/19/2010,2010
23050,812112,Beauty Salons,PIF,0,30/9/2020,3/19/2010,2010
23051,541350,Building Inspection Services,PIF,0,30/9/2020,3/19/2010,2010
23052,812112,Beauty Salons,PIF,0,30/9/2020,3/19/2010,2010
23053,541380,Testing Laboratories,EXEMPT,0,30/9/2020,3/19/2010,2010
23054,621111,Offices of Physicians (except Mental Health Specialists),EXEMPT,0,30/9/2020,3/19/2010,2010
23055,448110,Men's Clothing Stores,PIF,1,30/9/2020,3/19/2010,2010
23056,323119,Other Commercial Printing,CHGOFF,0,30/9/2020,3/19/2010,2010
23057,722211,Limited-Service Restaurants,PIF,0,30/9/2020,3/19/2010,2010
23058,484210,Used Household and Office Goods Moving,CANCLD,1,30/9/2020,3/19/2010,2010
23059,484210,Used Household and Office Goods Moving,CANCLD,1,30/9/2020,3/19/2010,2010
23060,812210,Funeral Homes and Funeral Services,PIF,0,30/9/2020,3/19/2010,2010
23061,484210,Used Household and Office Goods Moving,CANCLD,1,30/9/2020,3/19/2010,2010
23062,621340,Offices of Physical  Occupational and Speech Therapists  and Audiologi,EXEMPT,0,30/9/2020,3/19/2010,2010
23063,484210,Used Household and Office Goods Moving,CANCLD,1,30/9/2020,3/19/2010,2010
23064,524210,Insurance Agencies and Brokerages,PIF,1,30/9/2020,3/19/2010,2010
23065,484210,Used Household and Office Goods Moving,CANCLD,1,30/9/2020,3/19/2010,2010
23066,311812,Commercial Bakeries,PIF,0,30/9/2020,3/19/2010,2010
23067,484210,Used Household and Office Goods Moving,CANCLD,1,30/9/2020,3/19/2010,2010
23068,484210,Used Household and Office Goods Moving,CANCLD,1,30/9/2020,3/19/2010,2010
23069,811121,Automotive Body  Paint  and Interior Repair and Maintenance,CANCLD,0,30/9/2020,3/19/2010,2010
23070,238990,All Other Specialty Trade Contractors,PIF,0,30/9/2020,3/19/2010,2010
23071,532299,All Other Consumer Goods Rental,CHGOFF,0,30/9/2020,3/19/2010,2010
23072,484110,General Freight Trucking  Local,PIF,1,30/9/2020,3/19/2010,2010
23073,447110,Gasoline Stations with Convenience Stores,PIF,0,30/9/2020,3/19/2010,2010
23074,621310,Offices of Chiropractors,PIF,0,30/9/2020,3/19/2010,2010
23075,561320,Temporary Help Services,CANCLD,0,30/9/2020,3/19/2010,2010
23076,541350,Building Inspection Services,CANCLD,1,30/9/2020,3/19/2010,2010
23077,314129,Other Household Textile Product Mills,PIF,0,30/9/2020,3/19/2010,2010
23078,561311,Employment Placement Agencies,PIF,0,30/9/2020,3/19/2010,2010
23079,624410,Child Day Care Services,PIF,0,30/9/2020,3/19/2010,2010
23080,541350,Building Inspection Services,CANCLD,0,30/9/2020,3/19/2010,2010
23081,713990,All Other Amusement and Recreation Industries,PIF,0,30/9/2020,3/19/2010,2010
23082,448310,Jewelry Stores,PIF,0,30/9/2020,3/19/2010,2010
23083,333513,Machine Tool (Metal Forming Types) Manufacturing,PIF,0,30/9/2020,3/19/2010,2010
23084,722110,Full-Service Restaurants,PIF,0,30/9/2020,3/19/2010,2010
23085,325211,Plastics Material and Resin Manufacturing,PIF,1,30/9/2020,3/19/2010,2010
23086,423450,Medical  Dental  and Hospital Equipment and Supplies Merchant Wholesal,PIF,1,30/9/2020,3/19/2010,2010
23087,423450,Medical  Dental  and Hospital Equipment and Supplies Merchant Wholesal,PIF,0,30/9/2020,3/19/2010,2010
23088,722110,Full-Service Restaurants,PIF,0,30/9/2020,3/19/2010,2010
23089,445110,Supermarkets and Other Grocery (except Convenience) Stores,PIF,0,30/9/2020,3/19/2010,2010
23090,312120,Breweries,PIF,1,30/9/2020,3/19/2010,2010
23091,451110,Sporting Goods Stores,PIF,0,30/9/2020,3/19/2010,2010
23092,562998,All Other Miscellaneous Waste Management Services,PIF,0,30/9/2020,3/19/2010,2010
23093,812320,Drycleaning and Laundry Services (except Coin-Operated),PIF,0,30/9/2020,3/19/2010,2010
23094,423410,Photographic Equipment and Supplies Merchant Wholesalers,CANCLD,0,30/9/2020,3/19/2010,2010
23095,621210,Offices of Dentists,CANCLD,0,30/9/2020,3/19/2010,2010
23096,424910,Farm Supplies Merchant Wholesalers,PIF,0,30/9/2020,3/19/2010,2010
23097,451110,Sporting Goods Stores,CANCLD,0,30/9/2020,3/19/2010,2010
23098,518210,Data Processing  Hosting  and Related Services,PIF,1,30/9/2020,3/19/2010,2010
23099,524210,Insurance Agencies and Brokerages,PIF,0,30/9/2020,3/19/2010,2010
23100,621210,Offices of Dentists,PIF,0,30/9/2020,3/19/2010,2010
23101,236116,New Multifamily Housing Construction (except Operative Builders),PIF,1,30/9/2020,3/20/2010,2010
23102,531210,Offices of Real Estate Agents and Brokers,PIF,1,30/9/2020,3/20/2010,2010
23103,621111,Offices of Physicians (except Mental Health Specialists),PIF,0,30/9/2020,3/20/2010,2010
23104,621111,Offices of Physicians (except Mental Health Specialists),PIF,1,30/9/2020,3/20/2010,2010
23105,541990,All Other Professional  Scientific  and Technical Services,PIF,1,30/9/2020,3/20/2010,2010
23106,541612,Human Resources and Executive Search Consulting Services,PIF,1,30/9/2020,3/20/2010,2010
23107,484110,General Freight Trucking  Local,PIF,1,30/9/2020,3/20/2010,2010
23108,524126,Direct Property and Casualty Insurance Carriers,PIF,1,30/9/2020,3/20/2010,2010
23109,512199,Other Motion Picture and Video Industries,PIF,0,30/9/2020,3/20/2010,2010
23110,236118,Residential Remodelers,PIF,1,30/9/2020,3/20/2010,2010
23111,541219,Other Accounting Services,CANCLD,1,30/9/2020,3/20/2010,2010
23112,541512,Computer Systems Design Services,PIF,1,30/9/2020,3/20/2010,2010
23113,541890,Other Services Related to Advertising,EXEMPT,0,30/9/2020,3/20/2010,2010
23114,444130,Hardware Stores,PIF,1,30/9/2020,3/20/2010,2010
23115,488999,All Other Support Activities for Transportation,PIF,0,30/9/2020,3/20/2010,2010
23116,444130,Hardware Stores,CHGOFF,1,30/9/2020,3/20/2010,2010
23117,621111,Offices of Physicians (except Mental Health Specialists),PIF,1,30/9/2020,3/20/2010,2010
23118,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,1,30/9/2020,3/20/2010,2010
23119,524210,Insurance Agencies and Brokerages,PIF,1,30/9/2020,3/20/2010,2010
23120,541219,Other Accounting Services,PIF,1,30/9/2020,3/20/2010,2010
23121,424470,Meat and Meat Product Merchant Wholesalers,PIF,1,30/9/2020,3/20/2010,2010
23122,339999,All Other Miscellaneous Manufacturing,PIF,1,30/9/2020,3/20/2010,2010
23123,722110,Full-Service Restaurants,CANCLD,0,30/9/2020,3/20/2010,2010
23124,722110,Full-Service Restaurants,PIF,0,30/9/2020,3/20/2010,2010
23125,541110,Offices of Lawyers,PIF,0,30/9/2020,3/20/2010,2010
23126,621491,HMO Medical Centers,PIF,1,30/9/2020,3/20/2010,2010
23127,238210,Electrical Contractors,PIF,1,30/9/2020,3/20/2010,2010
23128,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),CANCLD,0,30/9/2020,3/20/2010,2010
23129,812112,Beauty Salons,PIF,0,30/9/2020,3/21/2010,2010
23130,812112,Beauty Salons,PIF,0,30/9/2020,3/21/2010,2010
23131,812112,Beauty Salons,PIF,0,30/9/2020,3/21/2010,2010
23132,334119,Other Computer Peripheral Equipment Manufacturing,PIF,0,30/9/2020,3/21/2010,2010
23133,812112,Beauty Salons,PIF,0,30/9/2020,3/21/2010,2010
23134,722211,Limited-Service Restaurants,PIF,0,30/9/2020,3/21/2010,2010
23135,722211,Limited-Service Restaurants,EXEMPT,0,30/9/2020,3/21/2010,2010
23136,811111,General Automotive Repair,PIF,1,30/9/2020,3/22/2010,2010
23137,722211,Limited-Service Restaurants,CHGOFF,1,30/9/2020,3/22/2010,2010
23138,722110,Full-Service Restaurants,CANCLD,1,30/9/2020,3/22/2010,2010
23139,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,CANCLD,0,30/9/2020,3/22/2010,2010
23140,713950,Bowling Centers,CANCLD,0,30/9/2020,3/22/2010,2010
23141,621111,Offices of Physicians (except Mental Health Specialists),PIF,0,30/9/2020,3/22/2010,2010
23142,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,1,30/9/2020,3/22/2010,2010
23143,448120,Women's Clothing Stores,PIF,0,30/9/2020,3/22/2010,2010
23144,484210,Used Household and Office Goods Moving,CANCLD,1,30/9/2020,3/22/2010,2010
23145,812320,Drycleaning and Laundry Services (except Coin-Operated),CANCLD,1,30/9/2020,3/22/2010,2010
23146,541330,Engineering Services,CANCLD,1,30/9/2020,3/22/2010,2010
23147,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,PIF,1,30/9/2020,3/22/2010,2010
23148,561720,Janitorial Services,CANCLD,1,30/9/2020,3/22/2010,2010
23149,446191,Food (Health) Supplement Stores,PIF,1,30/9/2020,3/22/2010,2010
23150,541490,Other Specialized Design Services,CANCLD,1,30/9/2020,3/22/2010,2010
23151,238990,All Other Specialty Trade Contractors,CHGOFF,1,30/9/2020,3/22/2010,2010
23152,561730,Landscaping Services,PIF,0,30/9/2020,3/22/2010,2010
23153,621498,All Other Outpatient Care Centers,CANCLD,0,30/9/2020,3/22/2010,2010
23154,812112,Beauty Salons,PIF,1,30/9/2020,3/22/2010,2010
23155,237310,Highway  Street  and Bridge Construction,PIF,0,30/9/2020,3/22/2010,2010
23156,541211,Offices of Certified Public Accountants,PIF,1,30/9/2020,3/22/2010,2010
23157,811111,General Automotive Repair,PIF,0,30/9/2020,3/22/2010,2010
23158,621498,All Other Outpatient Care Centers,CANCLD,0,30/9/2020,3/22/2010,2010
23159,541512,Computer Systems Design Services,PIF,0,30/9/2020,3/22/2010,2010
23160,811192,Car Washes,CANCLD,0,30/9/2020,3/22/2010,2010
23161,332214,Kitchen Utensil  Pot  and Pan Manufacturing,CHGOFF,0,30/9/2020,3/22/2010,2010
23162,722211,Limited-Service Restaurants,CHGOFF,0,30/9/2020,3/22/2010,2010
23163,541940,Veterinary Services,PIF,0,30/9/2020,3/22/2010,2010
23164,624410,Child Day Care Services,PIF,0,30/9/2020,3/22/2010,2010
23165,423430,Computer and Computer Peripheral Equipment and Software Merchant Whole,PIF,1,30/9/2020,3/22/2010,2010
23166,238190,Other Foundation  Structure  and Building Exterior Contractors,PIF,1,30/9/2020,3/22/2010,2010
23167,112310,Chicken Egg Production,PIF,0,30/9/2020,3/22/2010,2010
23168,238220,Plumbing  Heating  and Air-Conditioning Contractors,PIF,0,30/9/2020,3/22/2010,2010
23169,722110,Full-Service Restaurants,PIF,0,30/9/2020,3/22/2010,2010
23170,621310,Offices of Chiropractors,PIF,0,30/9/2020,3/22/2010,2010
23171,541940,Veterinary Services,CANCLD,0,30/9/2020,3/22/2010,2010
23172,212311,Dimension Stone Mining and Quarrying,EXEMPT,0,30/9/2020,3/22/2010,2010
23173,238110,Poured Concrete Foundation and Structure Contractors,PIF,1,30/9/2020,3/22/2010,2010
23174,484122,General Freight Trucking  Long-Distance  Less Than Truckload,PIF,0,30/9/2020,3/22/2010,2010
23175,812113,Nail Salons,CANCLD,0,30/9/2020,3/22/2010,2010
23176,722110,Full-Service Restaurants,CANCLD,0,30/9/2020,3/22/2010,2010
23177,311612,Meat Processed from Carcasses,EXEMPT,0,30/9/2020,3/22/2010,2010
23178,541211,Offices of Certified Public Accountants,PIF,0,30/9/2020,3/22/2010,2010
23179,811111,General Automotive Repair,PIF,0,30/9/2020,3/22/2010,2010
23180,541940,Veterinary Services,CANCLD,0,30/9/2020,3/22/2010,2010
23181,323121,Tradebinding and Related Work,PIF,0,30/9/2020,3/22/2010,2010
23182,623220,Residential Mental Health and Substance Abuse Facilities,CHGOFF,0,30/9/2020,3/22/2010,2010
23183,621210,Offices of Dentists,PIF,1,30/9/2020,3/22/2010,2010
23184,332710,Machine Shops,PIF,0,30/9/2020,3/22/2010,2010
23185,485320,Limousine Service,PIF,0,30/9/2020,3/22/2010,2010
